"author_id","author_name"
"1408","Caterina Soffici"
"9501","Cath Hunter"
"13371","Cathcart M"
"19816","Catherine Alexander"
"16631","Catherine Beavis"
"15515","Catherine Bedeski"
"2493","Catherine Belsey"
"4102","Catherine Berry"
"15200","Catherine Besteman"
"4006","Catherine Blanche King"
"3956","Catherine Bradley"
"12322","Catherine Clay"
"13032","Catherine Conybeare"
"12634","Catherine DePino"
"7015","Catherine E Storing"
"4571","Catherine Eisele"
"18578","Catherine Francois-Giappiconi"
"7226","Catherine Gallagher"
"1389","Catherine Gimelli Martin"
"13383","Catherine H Miles"
"13493","Catherine House"
"10126","Catherine Johnson"
"7808","Catherine Keller"
"19665","Catherine Laredo"
"17765","Catherine Love"
"12596","Catherine Loveday"
"3955","Catherine Low"
"7876","Catherine M. Andronik"
"20787","Catherine M. Laing"
"14409","Catherine McGrew Jaime"
"1835","Catherine Morley"
"10633","Catherine Murphy"
"19089","Catherine Nixey"
"7764","Catherine Osborne"
"13517","Catherine Owen"
"20782","Catherine Pepinster"
"201","Catherine R Booth"
"19203","Catherine Robson"
"18272","Catherine Schuler"
"19942","Catherine Turner Bryce"
"19422","Catherine Watts"
"7626","Catherine Whitlock"
"11656","Catherine Wilson"
"18228","Catherine Wynne"
"8768","Catherine Z. Elgin"
"7856","Cathie Hilterbran Cooper"
"5139","Cathleen Beachboard"
"2047","Cathleen M Norman"
"7025","Cathrin Spellner"
"10537","Cathrine Kellison"
"20836","Cathy A. Toll"
"13318","Cathy Burnett"
"6649","Cathy D. Hicks"
"1500","Cathy Davidson"
"11788","Cathy Hine"
"2752","Cathy Lazere"
"4645","Cathy McManus"
"7932","Cathy Nance"
"7278","Cathy Otten"
"8179","Cathy Struthers"
"1509","Cathy Young"
"15742","Catriona Miller"
"11173","Ce Hui Chu Ban She"
"1332","Ceci Lewis"
"1152","Cecil Collins"
"18558","Cecil Lewis"
"6048","Cecil M.  Jr Robeck"
"5416","Cecil Murphey"
"13240","Cecile Piret"
"10668","Cecile de Cat"
"19902","Cecilia Brassett"
"11941","Celestelmusick"
"11732","Celestial Blue Star"
"17475","Celestine Hunter"
"11648","Celia Genishi"
"10498","Celia Imrie"
"4433","Celia Rees"
"15307","Celia Thaxter"
"5970","Celina Mcewen"
"3644","Cemal Yildiz"
"8300","Cen Llwyd"
"3099","Center for Education"
"15255","Center for Gifted Education"
"801","Central Intelligence Agency"
"18316","Centro de Investigaci on de Semi Otica Literaria"
"13629","Centurion Logbooks"
"8224","Ceri James"
"15503","Cesar Aira"
"10749","Cesar Salazar"
"4889","Cesare Emiliani"
"4093","Cetina Alex"
"4097","Chad Gonzales"
"6860","Chad Hillier"
"3687","Chad McGrath"
"7958","Chad Meister"
"15811","Chad Orzel"
"15562","Chad Posick"
"2348","Chad Vogler"
"1381","Chai-Shin Yu"
"8345","Chaim N. Saiman"
"15216","Chaim Rabin"
"7116","Chambers"
"5553","Chan E. Park"
"12832","Chanda Prescod-weinstein"
"7655","Changing Habbits"
"790","Chantal Hamill"
"18368","Chapman and Bloomer Publisher"
"3966","Charis Anastopoulos"
"9549","Charity Tahmaseb"
"19512","Charlene Lowe Kemp"
"20218","Charlene Polio"
"16389","Charles  Jr. Clifton"
"3894","Charles  PhD Smith"
"6987","Charles A. Bonnici"
"378","Charles A. Stansfield"
"4730","Charles Abraham"
"6494","Charles Alexander Gordon"
"14387","Charles Alphonso Smith"
"21005","Charles B. Strozier"
"3732","Charles B. Ward"
"4732","Charles Babbage"
"15013","Charles Barkley"
"17646","Charles Beckington"
"12714","Charles Bernstein"
"14203","Charles Blanc"
"20213","Charles Bradley"
"17204","Charles Bray Williams"
"4392","Charles Burnett"
"10035","Charles Busch"
"11031","Charles C Mann"
"13208","Charles C. Camosy"
"18374","Charles Cave"
"7420","Charles Cook"
"5853","Charles Cotton"
"12742","Charles D Collins"
"17978","Charles Davis"
"2560","Charles De Koninck"
"18441","Charles Dibdin"
"1294","Charles Dickens"
"19187","Charles Duroiselle"
"3284","Charles E Zecher"
"3895","Charles E. Hill"
"15342","Charles E. Jackson"
"4152","Charles E. Lyman"
"2903","Charles E. Moore"
"8550","Charles Eames"
"19800","Charles Edelman"
"8091","Charles Eggert"
"11709","Charles Ehrhardt"
"14194","Charles Eichhorn"
"5899","Charles F. Hunting"
"4911","Charles F. Meyer"
"3193","Charles F. Walker"
"1199","Charles F. Webber"
"10784","Charles Fillmore"
"23","Charles Fort"
"2241","Charles G. Addison"
"3127","Charles H Grandgent"
"715","Charles H. Davis"
"20492","Charles H. Hamilton"
"12690","Charles H. Hooker"
"12240","Charles H. Townes"
"18458","Charles Haddon Chambers"
"17472","Charles Haliday"
"6128","Charles Hall"
"1399","Charles Hall Grandgent"
"18411","Charles Hannay Oswin"
"18398","Charles Henry McGurrin"
"19414","Charles Henry Robinson"
"14193","Charles Henry Wall"
"17493","Charles Herbert Hurst"
"14187","Charles Heycock"
"8005","Charles Hodge"
"12902","Charles Horton Cooley"
"826","Charles Hoy Fort"
"2640","Charles Huenemann"
"19126","Charles I Coombs"
"8545","Charles Ira Coombs"
"12712","Charles Ives"
"4562","Charles J Anderson"
"5767","Charles J. Murray"
"12286","Charles Kegley"
"17109","Charles Knight"
"14586","Charles L. Adler"
"14732","Charles L. Epting"
"1195","Charles L. Murison"
"9925","Charles L. Ponce De Leon"
"7881","Charles Lamb"
"13539","Charles Latimer"
"2591","Charles Layton"
"987","Charles Liu"
"14259","Charles Ludlam"
"14403","Charles M. Chase"
"7308","Charles M. Close"
"20844","Charles M. Jaksec"
"355","Charles Mackay"
"2429","Charles Martel"
"18550","Charles Mills Gayley"
"13285","Charles N. Li"
"15095","Charles Neider"
"5549","Charles North"
"417","Charles P Krauth"
"20404","Charles Pellegrino"
"3715","Charles Percy Snow"
"4696","Charles Phillips"
"7415","Charles R Goeldner"
"8695","Charles R. Foster"
"8160","Charles R. Swindoll"
"12062","Charles Read Nutter"
"18165","Charles Reese"
"8503","Charles River"
"5736","Charles River Editors"
"19169","Charles Romesburg"
"17846","Charles S Elgutter"
"12551","Charles S. Anderson"
"11929","Charles S. Cockell"
"11311","Charles Scribners & Sons Publishing"
"17326","Charles Sedgwick Minot"
"20448","Charles Sell"
"6092","Charles Stone"
"4678","Charles T. Mathewes"
"3315","Charles Taliaferro"
"4239","Charles Tart"
"7270","Charles Tieszen"
"14763","Charles Upton"
"4558","Charles Vallancey"
"4599","Charles Van Doran"
"20645","Charles W Eliot"
"11049","Charles W Sanders"
"13210","Charles W. Hedrick"
"13440","Charles W. Hendel"
"551","Charles Webster Leadbeater"
"18108","Charles Wentworth Dilke"
"17110","Charles West Cope"
"1487","Charles Whitmore"
"3337","Charles Wilkins"
"8120","Charles Williams"
"18771","Charles Yang"
"5563","Charles de Saint Gely"
"18149","Charles-Ernest Beule"
"12980","Charley Boorman"
"5545","Charlie Fox"
"15533","Charlie Hintz"
"10268","Charlie Kaufman"
"7120","Charlotte A Tomaino"
"5136","Charlotte Baker"
"16132","Charlotte Berney"
"15187","Charlotte Bigg"
"16235","Charlotte Bronte"
"18273","Charlotte Canning"
"12771","Charlotte Crosby"
"15166","Charlotte Dane"
"11872","Charlotte Danielson"
"2289","Charlotte DeCroes Jacobs"
"15869","Charlotte Greig"
"13299","Charlotte Jacobs"
"18294","Charlotte M Martin"
"16060","Charlotte M. Prosser"
"933","Charlotte Rogers"
"11101","Charlotte Runcie"
"18046","Charlotte S Akyeampong"
"4618","Charlotte Wilson"
"18568","Charlyn Coloring Kids"
"10760","Charmaine Johnson-Augustin"
"9662","Chas Newkey-Burden"
"19412","Chauncey Allen Goodrich"
"19341","Ched Myers"
"330","Chei Mi Lane"
"15623","Cheiro"
"10042","Chelcie Ross"
"14214","Chelle Davison"
"16047","Chelsea Biondolillo"
"12881","Chelsea Miro"
"6624","Cheng-Ting Chen"
"5863","Cheralyn Lambeth"
"14419","Cherry Hughes"
"1792","Cherry Lewis"
"14018","Chervin"
"7028","Cheryl A Kirk-Duggan"
"16434","Cheryl Amundsen"
"19550","Cheryl Campanella Bracken"
"10467","Cheryl Cole"
"20963","Cheryl Leonhardt"
"12301","Cheryl M. Albers"
"12060","Chester Noyes Greenough"
"6875","Chet Southworth"
"13718","Chew Yi Wei"
"11267","Chez Picthall"
"2800","Chi-yue Chiu"
"20574","Chiara Bucaria"
"2824","Chiara Lossani"
"12721","Chiara Matraini"
"2446","Chiara Molinari"
"18230","Chiara Montenero"
"2254","Chic Scott"
"11138","Chicago Tribune"
"1720","Chidambaram Ramesh"
"3275","Chih-P'Ing Chou"
"1568","Chika Maruyama"
"8482","Chike Frankie Edozien"
"15306","Childe Hassam"
"5494","Childrenmix Summer B"
"19320","Chile"
"16630","Chin Ee Loh"
"11174","China"
"11339","Chinese Academy of Sciences Research Group on Impacts of the Three Gorges Project on Ecology and Enviroment"
"13569","Chip Carter"
"12989","Chip Kidd"
"8309","Chloe Aridjis"
"20380","Chloe Cannon"
"18027","Chloe Mi Lin Ewart"
"6052","Choegyal Namkhai Norbu"
"1907","Chong-Wha"
"2066","Choon-Leong Seow"
"9717","Chri Kreski"
"7231","Chris Abani"
"9884","Chris Abell"
"5612","Chris Allen"
"12093","Chris Ashman"
"13875","Chris Baker"
"9635","Chris Barns"
"9666","Chris Bentley"
"8938","Chris Burton"
"5340","Chris Campanioni"
"9951","Chris Carter"
"4434","Chris Chapple"
"4308","Chris Chetland"
"3357","Chris Cline"
"4766","Chris Collins"
"14503","Chris Cook"
"245","Chris Creamer"
"9550","Chris Cromell"
"3342","Chris Cuthbert"
"15479","Chris Dede"
"2262","Chris Doree"
"10148","Chris Drake"
"12305","Chris Edwards"
"1425","Chris Erskine"
"10395","Chris Evans"
"2881","Chris Eyre"
"15802","Chris Freeman"
"1054","Chris Gainor"
"9964","Chris Gidney"
"19652","Chris Gill"
"865","Chris Goode"
"2742","Chris Hables Gray"
"14364","Chris Hackett"
"14741","Chris Head"
"11600","Chris Impey"
"3292","Chris J Berry"
"3529","Chris J Jones"
"20746","Chris Johnston"
"10985","Chris Kamara"
"9946","Chris Kreski"
"11791","Chris L. Firestone"
"4648","Chris Lee"
"20167","Chris Leggell"
"2337","Chris M. Anson"
"20356","Chris Makepeace"
"11250","Chris Mattison"
"5262","Chris McDonell"
"12763","Chris McDonnell"
"1678","Chris Mcdaniel"
"10529","Chris Meigh-Andrews"
"6733","Chris Moran"
"6726","Chris Noble"
"7154","Chris Otter"
"14511","Chris Seay"
"1221","Chris Sorensen"
"18604","Chris Thorpe"
"13867","Chris Tribble"
"10014","Chris Turner"
"11866","Chris Whitney"
"9111","Chris Woodford"
"2390","Chris Woodyard"
"8096","Chris Ying"
"9476","Christa Campsall"
"2498","Christa Wolf"
"20494","Christa Zorn"
"16597","Christelle Molon"
"12490","Christi Crosby Bergin"
"17463","Christian Bena Toko"
"9018","Christian Bobin"
"4502","Christian Butz"
"5902","Christian D Kettler"
"1724","Christian Dawidowski"
"3091","Christian De Duve"
"7214","Christian Georg Thibault"
"17314","Christian Gruber"
"10157","Christian Hervas Ivars"
"3786","Christian Hirsch"
"11620","Christian J. Emden"
"10924","Christian Klein"
"5914","Christian Lange"
"15996","Christian Leborg"
"2479","Christian Lehmann"
"19619","Christian Lindtner"
"9316","Christian Matthiessen"
"9455","Christian Rohrer"
"20463","Christian Schoffel"
"7585","Christian Smith"
"17756","Christian Weißenburger"
"11265","Christiane Gunzi"
"2836","Christiane Wagler"
"17450","Christie Victoria"
"5874","Christina A. Barber"
"8068","Christina Ayala-alcantar"
"15724","Christina Baumann"
"17083","Christina Benson"
"7218","Christina Buchmann"
"9912","Christina Delaine"
"14606","Christina Harrison"
"18837","Christina Hunt Mahony"
"14666","Christina Kasprzak"
"18298","Christina Kirk"
"14134","Christina M. Gschwandtner"
"45","Christina McKenna"
"7026","Christina Morgan Psyd"
"19935","Christina Noring Hammond"
"8838","Christina Sanchez"
"20675","Christina Sevdali"
"12600","Christina Silver"
"8618","Christina Ulbricht"
"3428","Christine A. Johnston"
"14956","Christine Acham"
"368","Christine Becker"
"3347","Christine Brennan"
"2002","Christine Caldwell Ames"
"9059","Christine Downing"
"17366","Christine Evans"
"7089","Christine Favard-Meeks"
"3161","Christine Filipak"
"3631","Christine Francis"
"19698","Christine Holten"
"20692","Christine J Coates"
"15893","Christine Kopaczewski"
"18820","Christine M Shannon"
"20236","Christine M. Cress"
"15946","Christine M. Cunningham"
"15674","Christine M. Dawson"
"19544","Christine Mains"
"17564","Christine Mcgarry"
"15419","Christine Nicol"
"929","Christine R. Gray"
"1902","Christine Ross"
"20373","Christine Ummel"
"8287","Christodoulos Faniopoulos"
"9439","Christoph Irmscher"
"4743","Christoph Scheiner"
"12576","Christoph Schneider"
"9201","Christoph Wolff"
"12483","Christophe Pereira"
"19332","Christopher A. Rollston"
"11728","Christopher Adrian Chaloux"
"8479","Christopher Armitage"
"11619","Christopher Armstrong"
"17248","Christopher Austin"
"4669","Christopher Baker"
"17380","Christopher Balme"
"9702","Christopher Barry"
"18543","Christopher Berg"
"17429","Christopher Berry"
"17707","Christopher Bigsby"
"7211","Christopher Butcher"
"2453","Christopher Butler"
"7119","Christopher C. Gerry"
"14440","Christopher Carduff"
"3036","Christopher Catherwood"
"8806","Christopher Clouder"
"8933","Christopher Cokinos"
"18727","Christopher Cooper"
"18730","Christopher D Wickens"
"8611","Christopher D. Manning"
"7317","Christopher Davies"
"14853","Christopher Day"
"19625","Christopher De Hamel"
"6100","Christopher Depree"
"11944","Christopher Dicesare"
"6662","Christopher Dominguez Michael"
"964","Christopher F. Chyba"
"10114","Christopher Fairbank"
"16893","Christopher Finnigan"
"5875","Christopher Forest"
"7484","Christopher H Skinner"
"7745","Christopher H. Partridge"
"20339","Christopher Harding"
"6127","Christopher Hastings"
"18094","Christopher Haydon"
"4291","Christopher Hilton"
"4867","Christopher Hitchcock"
"8099","Christopher Hitchens"
"16300","Christopher Hogg"
"12895","Christopher Holloway"
"4455","Christopher J H Wright"
"2573","Christopher J Ries"
"10768","Christopher J. Bowen"
"14594","Christopher J. Lote"
"15954","Christopher J. Moody"
"3024","Christopher J. Probst"
"17422","Christopher J. Wheatley"
"4779","Christopher Kelly"
"3742","Christopher Kennedy"
"3888","Christopher Knight"
"18822","Christopher L. Murphy"
"15294","Christopher Lane"
"20168","Christopher Leggett"
"9981","Christopher McCullough"
"16891","Christopher Middleton"
"19471","Christopher Moncrieff"
"14728","Christopher Moseley"
"19265","Christopher Murphy"
"965","Christopher P. McKay"
"3257","Christopher Pankhurst"
"11012","Christopher Partridge"
"10166","Christopher Perry"
"13744","Christopher Publishing House"
"9245","Christopher Rowland"
"19064","Christopher Rush"
"9099","Christopher S Davis"
"14047","Christopher S Larsen"
"4222","Christopher S Nassaar"
"15284","Christopher Santis"
"7711","Christopher Shields"
"18418","Christopher Shinn"
"5089","Christopher Shulgan"
"14340","Christopher Southgate"
"5056","Christopher Street"
"9564","Christopher Styler"
"5311","Christopher Thomas Miller"
"3494","Christopher Tollefsen"
"6320","Christopher Uhl"
"1498","Christopher Wilson"
"17995","Christopher York"
"20119","Christos G. Zacharakis"
"17356","Christy Gavin"
"19892","Christy Ness"
"4083","Christy R Gordon"
"13512","Christy Williams"
"11553","Chronicle Books"
"13408","Chuang Tzu"
"10016","Chuck Barris"
"19110","Chuck Degroat"
"19636","Chuck Gormley"
"20935","Chuck Harter"
"16445","Chuck Poole"
"10053","Chuck Schodowski"
"20769","Chuck Solomon"
"19081","Chung-Kuo Ti T U Ch U Pan She"
"14253","Ciaran Brady"
"10696","Cicely A. Rude"
"9755","Cider Mill Press"
"620","Cielia Hatch"
"2688","Cierra McNamara"
"13044","Cihan Tugal"
"10164","Cimino"
"167","Cindi Johnston"
"19506","Cindy Andre Carrier"
"1746","Cindy Brick"
"9565","Cindy De La Hoz"
"16636","Cindy Guinn"
"11932","Cindy Heigl"
"4967","Cindy K. Boettcher"
"3214","Cindy Kleh"
"7184","Cindy Mason"
"3283","Cindy Parmiter"
"17738","Cindy Rosenthal"
"13124","Cindy Weinstein"
"2805","Cirrus Teacher Certification Exam Team"
"6659","Citati, Pietro"
"6229","Clair Ivan Colvin"
"6613","Clair M. Reason"
"15695","Claire Breay"
"19820","Claire Cochrane"
"5960","Claire Delle Luche"
"14285","Claire E Zijlstra"
"10783","Claire Fanger"
"13031","Claire Foster-gilbert"
"3990","Claire Grover"
"15577","Claire Haymes"
"18275","Claire Macdonald"
"10907","Claire McGuinness"
"20625","Claire Mitchell"
"14938","Claire Perkins"
"18585","Claire Thomas"
"12026","Claire Throp"
"4134","Claire Walter"
"17933","Claire Warden"
"16016","Claire Wyatt-Smith"
"16883","Claire-Louise Bennett"
"19277","Clar Doyle"
"6361","Clara  Castellotti"
"18171","Clara Calvo"
"11479","Clara E Le Gear"
"14097","Clara E. Rodriguez"
"16125","Clara Garcia De Palacios Roji"
"5566","Clara M Miller"
"12070","Clara Murray"
"2072","Clara Sue Kidwell"
"14776","Clare Aukofer"
"11548","Clare Balding"
"12656","Clare Brooks"
"5040","Clare Carlisle"
"494","Clare Carluccio"
"2839","Clare Hibbert"
"10915","Clare Kosnik"
"17414","Clare Smout"
"1415","Clare Virginia Eby"
"2","Clarence Brown"
"18435","Clarence Griffin Child"
"18442","Clarence H Benson"
"6213","Clarence H. Miller"
"20483","Clarissa Botsford"
"12995","Clarissa Dickson Wright"
"7286","Clark"
"13311","Clark A. Chinn"
"14351","Clark Booth"
"7437","Clark Glymour"
"3886","Clary Croft"
"1528","Classic Comics"
"7873","Classic Notes"
"10708","Classical Comics"
"9139","Claude Buridant"
"20338","Claude Debussy"
"5932","Claude Fayette Bragdon"
"3411","Claude Frasson"
"14471","Claude Lecouteux"
"14249","Claude Piron"
"4772","Claude Rawson"
"5710","Claude-Edmonde Magny"
"5099","Claudette  Editor Beit-Aharon"
"5734","Claudette Nicole Melanson"
"1117","Claudia  Pierpont Roth"
"12130","Claudia Bathsheba Braude"
"8607","Claudia Casadio"
"8418","Claudia Claridge"
"19419","Claudia Edwards"
"11387","Claudia Eisinger-Schmidt"
"1840","Claudia Franziska Bruhwiler"
"14535","Claudia Johnson"
"6142","Claudia Knoblach"
"20665","Claudia Maienborn"
"19660","Claudia Martin"
"20679","Claudia Mitchell"
"7327","Claudia Moessenlechner"
"2598","Claudia Parodi"
"1116","Claudia Roth Pierpont"
"18518","Claudia Tatinge Nascimento"
"17758","Claudia Vorst"
"16289","Claudia Wassmann"
"14821","Claudia Wegener"
"3301","Claudine Burnett"
"5491","Claudio Baglioni"
"15696","Claudio Magirs"
"20858","Claudio Magris"
"20173","Claus Bliefert"
"5275","Claus Kiefer"
"1560","Claus Von Bohlen"
"19365","Clayne R Jensen"
"7792","Clayton Crockett"
"2190","Clayton Eshleman"
"14263","Clayton Hamilton"
"2717","Clayton N. Jefford"
"12846","Clea Rameh"
"13221","Cleeves Palmer"
"17893","Clemence Dane"
"11385","Clemens von Looz-Corswarem"
"13560","Clement Tyson Goode"
"2098","Clementine Arches Books"
"11326","Clements R. Markham"
"18006","Cleveland O McLeish"
"2734","Clif Taylor"
"10020","Cliff Goodwin"
"20900","Cliff Simon"
"19171","Clifford A. Pickover"
"2563","Clifford B. Frith"
"15033","Clifford D. Conner"
"17956","Clifford Davidson"
"15685","Clifford Thompson"
"39","Clifton Townes"
"4285","Clint Eastwood"
"857","Clint Emerson"
"4281","Clint Hall"
"18116","Clint Ward"
"18345","Clinton Ross"
"3871","Clive Alando Taylor"
"20309","Clive Barker"
"10917","Clive Beck"
"17465","Clive Bloom"
"12622","Clive D. L. Wynne"
"11668","Clive Erricker"
"9260","Clive Gifford"
"350","Clive James"
"19436","Clive Mcgoun"
"3340","Clive Millard"
"1989","Clive Prince"
"9942","Clive Woodyear"
"11362","Cloud Cartographics Inc"
"11363","Cloud Publishing"
"17935","Clovis Cunha"
"17647","Clyde Fitch"
"6297","Clyde Milton Hill"
"16273","Clyde R Hedges"
"17682","Clyde R Jr Forsberg"
"7357","Clyde Taylor"
"908","Cn Hockey Notebooks"
"1874","Cn Skiing Notebooks"
"11823","Cn Skiing Notebooks Skiing"
"11820","Cn Snowboarding Notebooks Snowbo"
"19132","Coach Appreciation Press"
"19254","Cody Polston"
"16823","Cody Wilson"
"5581","Cohen"
"2581","Col Parkes"
"1986","Colbey Penton Sparkman"
"2971","Cole Maguire"
"9898","Coleen Nolan"
"6888","Coleman Barks"
"20518","Coleman Loran"
"12685","Colette Henry"
"15991","Colette Moore"
"2508","Colette Quesnel"
"10170","Colin A. Grellis"
"20523","Colin Bennett"
"887","Colin Chambers"
"10191","Colin Dexter"
"14538","Colin Dunlop"
"15185","Colin Edwards"
"3370","Colin Groves"
"16646","Colin Hardy"
"20085","Colin Hoskins"
"1754","Colin Howson"
"19319","Colin Humprey"
"10238","Colin Lacey"
"10881","Colin Lankshear"
"9705","Colin MacLachlan"
"12751","Colin McEvedy"
"17555","Colin Murphy"
"5928","Colin Pask"
"3954","Colin Price"
"3944","Colin Renfrew"
"2046","Colin Stuart"
"20947","Collectif"
"7293","Colleen Howe"
"5722","Colleen McInerney"
"14583","Colleen Smith"
"657","Collin Robert Bowling"
"11205","Collins"
"7672","Collins Big Cat"
"15048","Collins Dictionaries"
"460","Collins Maps"
"11305","Collins Publishers"
"11199","Collins UK"
"11297","Collins Uk Staff"
"11196","Collins-Longman Atlases"
"5176","Colm Toibin"
"376","Colonist"
"13753","Color Me in"
"18779","Color Moment"
"7212","Colorful Unicorn Notebooks"
"7002","Columbia University  Teachers College Media and Social Change Laboratory"
"17008","Colyer"
"8711","Comic Notes"
"16687","Commander X"
"11394","Commercial Survey Company"
"7804","Committee on the Health Effects of Marijuana: An Evidence Review and Research Agenda"
"12604","Compagnie Internationale"
"11329","Compass"
"11486","Compass Maps"
"19362","Compete Repeat"
"12371","Comprehensive Sunn"
"14709","Conchita Hurtado"
"13751","Connie De Veer"
"9243","Connie Neal"
"16391","Connie Schenkelberg"
"16588","Connors"
"8811","Conny Brock"
